request_id,device_id,primary_port,vlan_id
11075,4,1,3321
11076,1,1,1821
11076,1,0,1821
11077,0,1,3322
11078,1,1,3322
11079,2,1,3322
11080,4,1,3322
11081,1,1,3323
11082,2,1,3323
11083,2,0,1821
11083,2,1,1821
11084,4,1,3323
11085,0,1,3324
11086,4,1,1821
11086,4,0,1821
11087,1,1,3324
11088,1,0,1822
11088,1,1,1822
11089,2,1,3324
11090,4,1,3324
11091,0,1,3325
11092,1,1,3325
11093,2,0,1822
11093,2,1,1822
11094,4,1,3325
11095,4,0,1822
11095,4,1,1822
11096,0,1,3326
11097,1,1,3326
11098,0,0,1823
11098,0,1,1823
11099,4,1,1823
11099,4,0,1823
11100,0,1,1824
11100,0,0,1824
11101,1,1,1824
11101,1,0,1824
11102,2,0,1824
11102,2,1,1824
11103,4,0,1824
11103,4,1,1824
11104,0,0,1825
11104,0,1,1825
11105,1,0,1825
11105,1,1,1825
11106,2,0,1825
11106,2,1,1825
11107,4,1,1825
11107,4,0,1825
11108,2,1,3326
11109,1,0,1826
11109,1,1,1826
11110,4,1,3326
11111,0,1,3327
11112,2,1,1826
11112,2,0,1826
11113,4,0,1826
11113,4,1,1826
11114,1,0,1827
11114,1,1,1827
11115,2,1,1827
11115,2,0,1827
11116,1,1,3327
11117,4,1,1827
11117,4,0,1827
11118,2,1,3327
11119,0,1,1828
11119,0,0,1828
11120,1,0,1828
11120,1,1,1828
11121,2,1,1828
11121,2,0,1828
11122,4,1,3327
11123,0,1,3328
11124,4,1,1828
11124,4,0,1828
11125,1,1,3328
11126,2,1,3328
11127,4,1,3328
11128,1,1,3329
11129,0,0,1829
11129,0,1,1829
11130,2,1,3329
11131,1,1,1829
11131,1,0,1829
11132,4,1,1829
11132,4,0,1829
11133,0,1,3330
11134,1,1,3330
11135,4,1,3330
11136,1,1,3332
11137,2,1,3332
11138,0,1,1830
11138,0,0,1830
11139,1,0,1830
11139,1,1,1830
11140,4,1,3332
11141,0,1,3333
11142,4,1,3333
11143,4,1,1830
11143,4,0,1830
11144,0,1,3334
11145,1,1,1831
11145,1,0,1831
11146,2,0,1831
11146,2,1,1831
11147,0,0,1832
11147,0,1,1832
11148,1,1,3334
11149,1,1,1832
11149,1,0,1832
11150,4,1,3334
11151,2,0,1832
11151,2,1,1832
11152,0,1,3335
11153,2,1,3335
11154,4,1,3335
11155,4,1,1832
11155,4,0,1832
11156,0,1,1833
11156,0,0,1833
11157,1,0,1833
11157,1,1,1833
11158,4,1,3336
11159,2,0,1833
11159,2,1,1833
11160,0,1,3337
11161,4,0,1833
11161,4,1,1833
11162,0,1,1834
11162,0,0,1834
11163,1,0,1834
11163,1,1,1834
11164,1,1,3337
11165,2,1,3337
11166,4,1,3337
11167,1,1,3338
11168,2,0,1834
11168,2,1,1834
11169,4,1,1834
11169,4,0,1834
11170,0,1,1835
11170,0,0,1835
11171,2,1,3338
11172,1,0,1835
11172,1,1,1835
11173,4,1,1835
11173,4,0,1835
11174,4,1,3338
11175,1,1,1836
11175,1,0,1836
11176,0,1,3339
11177,1,1,3339
11178,2,1,3339
11179,2,0,1836
11179,2,1,1836
11180,1,1,1837
11180,1,0,1837
11181,4,1,3339
11182,0,1,3340
11183,4,1,1837
11183,4,0,1837
11184,4,0,1838
11184,4,1,1838
11185,0,0,1839
11185,0,1,1839
11186,1,0,1839
11186,1,1,1839
11187,2,0,1839
11187,2,1,1839
11188,0,1,1840
11188,0,0,1840
11189,1,0,1840
11189,1,1,1840
11190,4,1,3340
11191,2,1,1840
11191,2,0,1840
11192,0,1,3341
11193,4,1,1840
11193,4,0,1840
11194,0,0,1841
11194,0,1,1841
11195,1,0,1841
11195,1,1,1841
11196,2,0,1841
11196,2,1,1841
11197,4,1,3341
11198,0,1,3342
11199,4,0,1841
11199,4,1,1841
11200,0,0,1842
11200,0,1,1842
11201,1,1,3342
11202,1,1,1842
11202,1,0,1842
11203,2,1,3342
11204,2,0,1842
11204,2,1,1842
11205,4,1,3342
11206,4,1,1842
11206,4,0,1842
11207,1,1,3343
11208,1,1,1843
11208,1,0,1843
11209,4,1,3343
11210,0,1,3344
11211,4,0,1843
11211,4,1,1843
11212,1,1,3344
11213,1,0,1844
11213,1,1,1844
11214,4,0,1844
11214,4,1,1844
11215,2,1,3344
11216,4,1,3344
11217,1,1,1845
11217,1,0,1845
11218,2,1,1845
11218,2,0,1845
11219,0,0,1846
11219,0,1,1846
11220,2,1,3345
11221,4,1,3345
11222,1,0,1846
11222,1,1,1846
11223,0,1,3346
11224,1,1,3346
11225,2,1,1846
11225,2,0,1846
11226,2,1,3346
11227,4,0,1846
11227,4,1,1846
11228,0,1,3347
11229,1,1,3347
11230,2,1,3347
11231,0,1,3348
11232,2,0,1847
11232,2,1,1847
11233,1,1,3348
11234,2,1,3348
11235,4,0,1847
11235,4,1,1847
11236,0,0,1848
11236,0,1,1848
11237,4,1,3348
11238,1,0,1848
11238,1,1,1848
11239,0,1,3349
11240,1,1,3349
11241,2,0,1848
11241,2,1,1848
11242,2,1,3349
11243,4,1,3349
11244,4,0,1848
11244,4,1,1848
11245,0,1,1849
11245,0,0,1849
11246,1,0,1849
11246,1,1,1849
11247,0,1,3350
11248,2,1,1849
11248,2,0,1849
11249,1,1,3350
11250,4,0,1849
11250,4,1,1849
11251,0,0,1850
11251,0,1,1850
11252,2,1,3350
11253,2,0,1850
11253,2,1,1850
11254,1,1,3351
11255,4,0,1850
11255,4,1,1850
11256,1,0,1851
11256,1,1,1851
11257,4,1,3351
11258,0,1,3352
11259,1,1,3352
11260,2,1,3352
11261,2,1,1851
11261,2,0,1851
11262,4,1,1851
11262,4,0,1851
11263,0,1,1852
11263,0,0,1852
11264,1,1,1852
11264,1,0,1852
11265,2,0,1852
11265,2,1,1852
11266,4,1,3352
11267,4,1,1852
11267,4,0,1852
11268,0,1,3353
11269,1,1,3353
11270,2,0,1853
11270,2,1,1853
11271,4,0,1853
11271,4,1,1853
11272,0,1,1854
11272,0,0,1854
11273,2,1,3353
11274,0,1,3354
11275,1,1,1854
11275,1,0,1854
11276,2,1,3354
11277,2,0,1854
11277,2,1,1854
11278,4,1,3354
11279,4,0,1854
11279,4,1,1854
11280,0,1,3355
11281,1,1,3355
11282,2,1,3355
11283,4,1,3355
11284,0,1,3356
11285,0,1,1855
11285,0,0,1855
11286,1,1,3356
11287,1,0,1855
11287,1,1,1855
11288,2,1,3356
11289,4,1,3356
11290,2,1,1855
11290,2,0,1855
11291,0,1,3357
11292,0,1,1856
11292,0,0,1856
11293,1,1,1856
11293,1,0,1856
11294,2,1,1856
11294,2,0,1856
11295,1,0,1857
11295,1,1,1857
11296,2,1,3357
11297,4,1,3357
11298,1,1,3358
11299,2,1,3358
11300,2,0,1857
11300,2,1,1857
11301,4,1,3358
11302,0,1,3359
11303,4,0,1857
11303,4,1,1857
11304,0,0,1858
11304,0,1,1858
11305,1,1,1858
11305,1,0,1858
11306,1,1,3359
11307,4,1,3359
11308,0,1,3360
11309,4,0,1858
11309,4,1,1858
11310,1,1,3360
11311,4,1,3360
11312,1,1,1859
11312,1,0,1859
11313,0,1,3361
11314,1,1,3361
11315,2,0,1859
11315,2,1,1859
11316,2,1,3361
11317,0,1,3362
11318,1,1,3362
11319,2,1,3362
11320,0,1,3363
11321,4,1,1859
11321,4,0,1859
11322,0,1,3364
11323,2,1,3364
11324,0,1,3365
11325,0,0,1860
11325,0,1,1860
11326,1,1,3365
11327,1,0,1860
11327,1,1,1860
11328,4,1,3365
11329,0,1,3366
11330,2,0,1860
11330,2,1,1860
11331,0,0,1861
11331,0,1,1861
11332,1,0,1861
11332,1,1,1861
11333,1,1,3366
11334,2,1,1861
11334,2,0,1861
11335,2,1,3366
11336,4,1,1861
11336,4,0,1861
11337,4,1,3366
11338,0,1,3367
11339,0,0,1862
11339,0,1,1862
11340,1,1,1862
11340,1,0,1862
11341,1,1,3367
11342,2,1,3367
11343,4,1,3367
11344,0,1,3368
11345,1,1,3368
11346,2,1,1862
11346,2,0,1862
11347,4,1,1862
11347,4,0,1862
11348,0,0,1863
11348,0,1,1863
11349,2,1,3368
11350,4,1,3368
11351,0,1,3369
11352,1,0,1863
11352,1,1,1863
11353,4,1,3369
11354,2,1,1863
11354,2,0,1863
11355,4,1,3370
11356,4,1,1863
11356,4,0,1863
11357,0,1,3371
11358,0,0,1864
11358,0,1,1864
11359,1,1,3371
11360,2,1,3371
11361,1,0,1864
11361,1,1,1864
11362,4,0,1864
11362,4,1,1864
11363,1,0,1865
11363,1,1,1865
11364,2,1,1865
11364,2,0,1865
11365,4,0,1865
11365,4,1,1865
11366,0,1,3372
11367,2,1,3372
11368,4,1,3372
11369,0,1,3373
11370,2,1,3373
11371,1,1,1866
11371,1,0,1866
11372,4,1,3373
11373,2,0,1866
11373,2,1,1866
11374,1,1,3374
11375,0,1,3375
11376,4,1,1866
11376,4,0,1866
11377,0,0,1867
11377,0,1,1867
11378,1,1,3375
11379,4,1,1867
11379,4,0,1867
11380,2,1,3375
11381,4,1,3375
11382,1,1,1868
11382,1,0,1868
11383,2,0,1868
11383,2,1,1868
11384,0,1,3376
11385,1,1,3376
11386,2,1,3377
11387,4,0,1868
11387,4,1,1868
11388,0,1,3378
11389,1,1,3378
11390,2,1,3378
11391,1,0,1869
11391,1,1,1869
11392,4,1,3378
11393,2,1,1869
11393,2,0,1869
11394,0,1,1870
11394,0,0,1870
11395,0,1,3379
11396,1,1,3379
11397,1,1,3380
11398,2,1,3380
11399,4,1,3380
11400,0,1,3381
11401,1,0,1870
11401,1,1,1870
11402,2,1,3381
11403,4,1,3381
11404,4,1,1870
11404,4,0,1870
11405,0,1,3382
11406,2,1,3382
11407,4,1,3382
11408,0,1,3383
11409,0,1,3384
11410,1,1,3384
11411,4,1,3384
11412,0,0,1871
11412,0,1,1871
11413,0,1,3385
11414,1,1,3385
11415,4,1,3385
11416,0,1,3386
11417,1,0,1871
11417,1,1,1871
11418,1,1,3386
11419,2,1,1872
11419,2,0,1872
11420,4,1,1872
11420,4,0,1872
11421,2,1,3386
11422,0,1,3387
11423,0,1,1873
11423,0,0,1873
11424,1,0,1873
11424,1,1,1873
11425,2,0,1873
11425,2,1,1873
11426,1,1,3387
11427,0,1,1874
11427,0,0,1874
11428,2,1,3387
11429,4,1,3387
11430,0,1,3388
11431,1,1,3388
11432,2,1,3388
11433,0,1,3389
11434,1,1,1874
11434,1,0,1874
11435,2,0,1874
11435,2,1,1874
11436,2,1,3389
11437,4,0,1874
11437,4,1,1874
11438,0,0,1875
11438,0,1,1875
11439,0,1,3390
11440,1,1,3390
11441,2,1,3390
11442,0,1,3391
11443,1,0,1875
11443,1,1,1875
11444,1,1,3391
11445,2,1,3391
11446,4,0,1875
11446,4,1,1875
11447,0,0,1876
11447,0,1,1876
11448,4,1,3391
11449,0,1,3392
11450,1,1,1876
11450,1,0,1876
11451,1,1,3392
11452,4,0,1876
11452,4,1,1876
11453,2,1,3392
11454,4,1,3392
11455,1,1,3393
11456,2,1,3393
11457,4,1,3393
11458,0,1,3394
11459,2,1,1877
11459,2,0,1877
11460,4,1,1877
11460,4,0,1877
11461,1,1,3394
11462,0,0,1878
11462,0,1,1878
11463,0,0,1879
11463,0,1,1879
11464,1,1,1879
11464,1,0,1879
11465,4,1,3394
11466,2,1,1879
11466,2,0,1879
11467,0,1,3395
11468,4,1,1879
11468,4,0,1879
11469,0,1,1880
11469,0,0,1880
11470,1,1,1880
11470,1,0,1880
11471,0,1,3396
11472,1,1,3396
11473,2,1,1880
11473,2,0,1880
11474,4,0,1880
11474,4,1,1880
11475,2,1,3396
11476,0,1,1881
11476,0,0,1881
11477,4,1,3396
11478,4,1,1881
11478,4,0,1881
11479,0,1,3397
11480,4,0,1882
11480,4,1,1882
11481,1,1,3397
11482,0,1,1883
11482,0,0,1883
11483,2,1,3397
11484,2,0,1883
11484,2,1,1883
11485,4,0,1883
11485,4,1,1883
11486,1,1,1884
11486,1,0,1884
11487,4,0,1884
11487,4,1,1884
11488,4,1,3397
11489,0,1,3398
11490,1,0,1885
11490,1,1,1885
11491,4,0,1885
11491,4,1,1885
11492,1,0,1886
11492,1,1,1886
11493,2,0,1886
11493,2,1,1886
11494,4,0,1886
11494,4,1,1886
11495,0,0,1887
11495,0,1,1887
11496,1,1,1887
11496,1,0,1887
11497,1,1,3398
11498,2,0,1887
11498,2,1,1887
11499,2,1,3398
11500,4,1,1887
11500,4,0,1887
11501,4,1,3398
11502,0,1,1888
11502,0,0,1888
11503,0,1,3399
11504,1,1,1888
11504,1,0,1888
11505,1,1,3399
11506,2,1,3399
11507,2,0,1888
11507,2,1,1888
11508,0,0,1889
11508,0,1,1889
11509,4,1,3399
11510,0,1,3400
11511,1,0,1890
11511,1,1,1890
11512,1,1,3400
11513,2,1,3400
11514,1,1,3401
11515,2,0,1890
11515,2,1,1890
11516,0,1,1891
11516,0,0,1891
11517,1,1,1891
11517,1,0,1891
11518,2,1,3401
11519,4,0,1891
11519,4,1,1891
11520,0,1,3402
11521,0,0,1892
11521,0,1,1892
11522,2,1,1892
11522,2,0,1892
11523,0,1,1893
11523,0,0,1893
11524,1,0,1893
11524,1,1,1893
11525,2,0,1893
11525,2,1,1893
11526,1,1,3402
11527,2,1,3402
11528,4,1,3402
11529,4,0,1893
11529,4,1,1893
11530,0,1,3403
11531,1,1,1894
11531,1,0,1894
11532,2,1,3403
11533,2,1,1894
11533,2,0,1894
11534,4,0,1894
11534,4,1,1894
11535,2,1,1895
11535,2,0,1895
11536,4,1,1895
11536,4,0,1895
11537,0,1,1896
11537,0,0,1896
11538,2,1,1896
11538,2,0,1896
11539,2,1,1897
11539,2,0,1897
11540,4,1,3403
11541,4,1,1897
11541,4,0,1897
11542,1,1,3404
11543,0,1,1898
11543,0,0,1898
11544,1,1,1898
11544,1,0,1898
11545,2,1,3404
11546,2,0,1898
11546,2,1,1898
11547,0,1,3405
11548,4,0,1898
11548,4,1,1898
11549,1,1,3405
11550,0,1,1899
11550,0,0,1899
11551,1,1,1899
11551,1,0,1899
11552,2,1,3405
11553,4,1,3405
11554,0,1,3406
11555,4,1,1899
11555,4,0,1899
11556,0,1,1900
11556,0,0,1900
11557,1,1,1900
11557,1,0,1900
11558,1,1,3406
11559,2,1,3406
11560,2,0,1900
11560,2,1,1900
11561,4,0,1900
11561,4,1,1900
11562,4,1,3406
11563,0,1,3407
11564,2,1,3407
11565,4,1,3407
11566,0,1,3408
11567,4,1,3408
11568,1,1,1901
11568,1,0,1901
11569,2,0,1901
11569,2,1,1901
11570,0,1,3409
11571,4,0,1901
11571,4,1,1901
11572,1,1,3409
11573,0,1,1902
11573,0,0,1902
11574,1,1,1902
11574,1,0,1902
11575,2,1,3409
11576,2,0,1902
11576,2,1,1902
11577,4,1,3409
11578,4,0,1902
11578,4,1,1902
11579,0,1,1903
11579,0,0,1903
11580,1,1,1903
11580,1,0,1903
11581,0,1,3410
11582,2,0,1903
11582,2,1,1903
11583,2,1,3410
11584,4,1,3410
11585,0,1,3411
11586,4,0,1903
11586,4,1,1903
11587,4,1,3411
11588,0,1,3412
11589,1,1,3412
11590,2,1,3412
11591,4,1,3412
11592,0,1,3413
11593,4,1,1904
11593,4,0,1904
11594,1,1,3413
11595,0,0,1905
11595,0,1,1905
11596,2,1,3413
11597,1,1,1905
11597,1,0,1905
11598,4,1,1905
11598,4,0,1905
11599,0,1,1906
11599,0,0,1906
11600,4,1,3413
11601,4,0,1906
11601,4,1,1906
11602,1,1,3414
11603,4,0,1907
11603,4,1,1907
11604,1,1,1908
11604,1,0,1908
11605,2,1,1908
11605,2,0,1908
11606,2,1,3414
11607,4,1,1908
11607,4,0,1908
11608,1,0,1909
11608,1,1,1909
11609,4,1,3414
11610,0,1,3415
11611,0,0,1910
11611,0,1,1910
11612,1,0,1910
11612,1,1,1910
11613,2,0,1910
11613,2,1,1910
11614,1,1,3415
11615,4,0,1910
11615,4,1,1910
11616,0,0,1911
11616,0,1,1911
11617,2,1,3415
11618,4,1,3415
11619,1,0,1911
11619,1,1,1911
11620,4,0,1911
11620,4,1,1911
11621,0,1,1912
11621,0,0,1912
11622,2,1,3416
11623,4,1,3416
11624,0,1,3417
11625,1,1,3417
11626,0,0,1913
11626,0,1,1913
11627,2,1,3417
11628,1,0,1913
11628,1,1,1913
11629,4,1,3417
11630,0,1,3418
11631,2,1,3418
11632,2,0,1913
11632,2,1,1913
11633,4,1,1913
11633,4,0,1913
11634,4,1,3418
11635,0,1,3419
11636,1,0,1914
11636,1,1,1914
11637,2,1,1914
11637,2,0,1914
11638,1,1,3419
11639,2,1,3419
11640,0,1,3420
11641,4,0,1914
11641,4,1,1914
11642,0,0,1915
11642,0,1,1915
11643,1,1,1915
11643,1,0,1915
11644,2,0,1915
11644,2,1,1915
11645,0,0,1916
11645,0,1,1916
11646,1,1,3420
11647,2,1,3420
11648,4,1,3420
11649,0,1,3421
11650,1,1,1916
11650,1,0,1916
11651,2,0,1916
11651,2,1,1916
11652,4,1,1916
11652,4,0,1916
11653,0,0,1917
11653,0,1,1917
11654,1,1,3421
11655,1,1,1917
11655,1,0,1917
11656,4,0,1917
11656,4,1,1917
11657,2,1,3421
11658,0,0,1918
11658,0,1,1918
11659,1,0,1918
11659,1,1,1918
11660,4,1,3421
11661,1,1,3422
11662,2,1,3422
11663,4,1,3422
11664,0,1,3423
11665,2,0,1918
11665,2,1,1918
11666,2,1,3423
11667,4,0,1918
11667,4,1,1918
11668,0,1,1919
11668,0,0,1919
11669,1,0,1919
11669,1,1,1919
11670,2,0,1919
11670,2,1,1919
11671,4,1,1919
11671,4,0,1919
11672,0,1,3424
11673,2,1,3424
11674,4,1,3424
11675,0,0,1920
11675,0,1,1920
11676,2,0,1920
11676,2,1,1920
11677,4,1,1920
11677,4,0,1920
11678,0,0,1921
11678,0,1,1921
11679,1,1,3425
11680,1,1,1921
11680,1,0,1921
11681,2,1,1921
11681,2,0,1921
11682,4,1,1921
11682,4,0,1921
11683,4,1,3425
11684,0,1,1922
11684,0,0,1922
11685,1,0,1922
11685,1,1,1922
11686,2,0,1922
11686,2,1,1922
11687,0,1,1923
11687,0,0,1923
11688,1,1,3426
11689,4,1,3426
11690,1,1,3427
11691,2,1,3427
11692,1,0,1923
11692,1,1,1923
11693,2,0,1923
11693,2,1,1923
11694,4,1,1923
11694,4,0,1923
11695,0,1,1924
11695,0,0,1924
11696,4,1,3427
11697,0,1,3428
11698,1,1,1924
11698,1,0,1924
11699,1,1,3428
11700,4,1,1924
11700,4,0,1924
11701,0,1,1925
11701,0,0,1925
11702,1,1,1925
11702,1,0,1925
11703,2,0,1925
11703,2,1,1925
11704,2,1,3428
11705,0,1,1926
11705,0,0,1926
11706,4,1,3428
11707,1,1,1926
11707,1,0,1926
11708,0,1,3429
11709,1,1,3429
11710,4,1,3429
11711,2,1,1926
11711,2,0,1926
11712,0,1,3430
11713,4,1,1926
11713,4,0,1926
11714,1,1,3430
11715,1,0,1927
11715,1,1,1927
11716,4,1,3430
11717,2,1,1927
11717,2,0,1927
11718,0,1,3431
11719,1,1,3431
11720,0,1,1928
11720,0,0,1928
11721,1,1,1928
11721,1,0,1928
11722,2,0,1928
11722,2,1,1928
11723,4,0,1928
11723,4,1,1928
11724,2,1,3431
11725,0,1,1929
11725,0,0,1929
11726,4,1,3431
11727,1,0,1929
11727,1,1,1929
11728,0,1,3432
11729,2,1,1929
11729,2,0,1929
11730,2,1,3432
11731,4,1,1929
11731,4,0,1929
11732,4,1,3432
11733,0,1,3433
11734,1,0,1930
11734,1,1,1930
11735,2,0,1930
11735,2,1,1930
11736,1,1,3433
11737,2,1,3433
11738,4,1,3433
11739,4,0,1930
11739,4,1,1930
11740,1,0,1931
11740,1,1,1931
11741,2,0,1931
11741,2,1,1931
11742,4,0,1931
11742,4,1,1931
11743,1,0,1932
11743,1,1,1932
11744,1,1,3434
11745,2,1,3434
11746,2,1,1932
11746,2,0,1932
11747,4,1,1932
11747,4,0,1932
11748,4,1,3434
11749,0,1,3435
11750,2,1,3435
11751,4,1,3435
11752,0,1,3436
11753,0,0,1933
11753,0,1,1933
11754,1,1,3436
11755,1,0,1933
11755,1,1,1933
11756,4,0,1933
11756,4,1,1933
11757,2,1,3436
11758,4,1,3436
11759,1,0,1934
11759,1,1,1934
11760,2,1,1934
11760,2,0,1934
11761,0,0,1935
11761,0,1,1935
11762,0,1,3437
11763,1,1,1935
11763,1,0,1935
11764,2,1,1935
11764,2,0,1935
11765,2,1,3437
11766,4,1,1935
11766,4,0,1935
11767,0,0,1936
11767,0,1,1936
11768,1,0,1936
11768,1,1,1936
11769,0,1,3438
11770,2,1,3438
11771,0,1,3439
11772,1,1,3439
11773,2,0,1936
11773,2,1,1936
11774,4,1,3439
11775,0,1,3440
11776,0,0,1937
11776,0,1,1937
11777,1,1,3440
11778,4,1,3440
11779,0,1,3441
11780,1,1,3441
11781,2,1,3441
11782,1,1,1937
11782,1,0,1937
11783,1,1,3442
11784,2,1,3442
11785,4,1,3442
11786,4,0,1937
11786,4,1,1937
11787,0,1,3443
11788,1,1,1938
11788,1,0,1938
11789,0,0,1939
11789,0,1,1939
11790,1,1,1939
11790,1,0,1939
11791,4,1,1939
11791,4,0,1939
11792,2,1,3443
11793,0,1,3444
11794,0,0,1940
11794,0,1,1940
11795,1,1,1940
11795,1,0,1940
11796,1,1,3444
11797,2,0,1940
11797,2,1,1940
11798,2,1,3444
11799,4,1,3444
11800,4,1,1940
11800,4,0,1940
11801,0,1,3445
11802,1,1,3445
11803,2,1,3445
11804,4,1,3445
11805,0,1,1941
11805,0,0,1941
11806,2,1,3446
11807,4,1,3446
11808,0,1,3447
11809,4,1,1941
11809,4,0,1941
11810,1,1,1942
11810,1,0,1942
11811,2,1,3447
11812,4,1,3447
11813,2,1,1942
11813,2,0,1942
11814,1,1,1943
11814,1,0,1943
11815,0,1,3448
11816,2,1,3448
11817,4,1,3448
11818,2,1,1943
11818,2,0,1943
11819,4,0,1943
11819,4,1,1943
11820,0,1,1944
11820,0,0,1944
11821,0,1,3449
11822,1,1,3449
11823,2,1,3449
11824,1,0,1944
11824,1,1,1944
11825,4,1,3449
11826,2,0,1944
11826,2,1,1944
11827,4,0,1944
11827,4,1,1944
11828,1,1,3450
11829,1,1,1945
11829,1,0,1945
11830,4,1,3450
11831,2,0,1945
11831,2,1,1945
11832,4,0,1945
11832,4,1,1945
11833,0,1,3451
11834,0,0,1946
11834,0,1,1946
11835,4,1,1946
11835,4,0,1946
11836,1,1,3451
11837,2,1,3451
11838,4,1,3451
11839,0,0,1947
11839,0,1,1947
11840,0,1,3452
11841,1,1,3452
11842,2,1,3452
11843,1,1,3453
11844,4,0,1947
11844,4,1,1947
11845,4,1,3453
11846,0,1,3454
11847,1,1,3454
11848,4,1,3454
11849,0,1,3455
11850,2,1,3455
11851,4,1,3455
11852,1,1,3456
11853,0,0,1948
11853,0,1,1948
11854,2,1,3456
11855,2,0,1948
11855,2,1,1948
11856,1,1,3457
11857,4,0,1948
11857,4,1,1948
11858,0,1,1949
11858,0,0,1949
11859,4,1,3457
11860,0,1,3458
11861,2,1,3458
11862,4,1,3458
11863,2,1,1949
11863,2,0,1949
11864,1,1,3459
11865,4,1,1949
11865,4,0,1949
11866,0,0,1950
11866,0,1,1950
11867,2,1,3459
11868,0,1,3460
11869,1,1,3460
11870,1,1,1950
11870,1,0,1950
11871,4,1,1950
11871,4,0,1950
11872,0,0,1951
11872,0,1,1951
11873,2,0,1951
11873,2,1,1951
11874,2,1,3460
11875,4,0,1952
11875,4,1,1952
11876,0,1,3461
11877,0,1,1953
11877,0,0,1953
11878,1,1,1953
11878,1,0,1953
11879,1,1,3461
11880,2,0,1953
11880,2,1,1953
11881,2,1,3461
11882,4,1,3461
11883,0,0,1954
11883,0,1,1954
11884,1,1,1954
11884,1,0,1954
11885,0,1,3462
11886,1,1,3462
11887,4,1,3462
11888,0,1,3463
11889,1,1,3463
11890,2,1,3463
11891,1,1,3464
11892,4,1,3464
11893,0,1,3465
11894,1,1,3465
11895,2,1,1954
11895,2,0,1954
11896,2,1,3465
11897,0,1,1955
11897,0,0,1955
11898,1,1,1955
11898,1,0,1955
11899,2,1,1955
11899,2,0,1955
11900,4,1,3465
11901,0,1,3466
11902,4,1,1955
11902,4,0,1955
11903,0,0,1956
11903,0,1,1956
11904,1,1,1956
11904,1,0,1956
11905,4,1,1956
11905,4,0,1956
11906,1,1,3466
11907,0,1,1957
11907,0,0,1957
11908,4,1,3466
11909,1,0,1957
11909,1,1,1957
11910,2,0,1957
11910,2,1,1957
11911,0,1,1958
11911,0,0,1958
11912,0,1,3467
11913,1,1,3467
11914,4,1,3467
11915,1,1,1958
11915,1,0,1958
11916,4,0,1958
11916,4,1,1958
11917,0,1,1959
11917,0,0,1959
11918,1,1,3468
11919,2,1,3468
11920,4,1,3468
11921,1,0,1959
11921,1,1,1959
11922,0,1,3469
11923,1,1,3469
11924,2,0,1959
11924,2,1,1959
11925,0,1,1960
11925,0,0,1960
11926,2,1,1960
11926,2,0,1960
11927,2,1,3469
11928,4,1,1960
11928,4,0,1960
11929,2,0,1961
11929,2,1,1961
11930,1,0,1962
11930,1,1,1962
11931,2,0,1962
11931,2,1,1962
11932,0,1,1963
11932,0,0,1963
11933,1,1,1963
11933,1,0,1963
11934,0,0,1964
11934,0,1,1964
11935,0,1,3470
11936,1,1,3470
11937,2,0,1964
11937,2,1,1964
11938,4,1,1964
11938,4,0,1964
11939,0,1,1965
11939,0,0,1965
11940,4,1,3470
11941,2,1,1965
11941,2,0,1965
11942,0,1,3471
11943,4,0,1965
11943,4,1,1965
11944,1,1,3471
11945,1,1,1966
11945,1,0,1966
11946,0,1,3472
11947,2,1,1966
11947,2,0,1966
11948,1,1,3472
11949,2,1,3472
11950,4,1,3472
11951,4,1,1966
11951,4,0,1966
11952,0,1,3473
11953,1,1,3473
11954,2,1,3473
11955,1,0,1967
11955,1,1,1967
11956,0,1,3474
11957,2,1,3474
11958,2,0,1967
11958,2,1,1967
11959,0,1,3475
11960,4,1,1967
11960,4,0,1967
11961,0,1,1968
11961,0,0,1968
11962,1,0,1968
11962,1,1,1968
11963,2,1,1968
11963,2,0,1968
11964,4,1,1968
11964,4,0,1968
11965,0,1,1969
11965,0,0,1969
11966,1,0,1969
11966,1,1,1969
11967,1,1,3475
11968,2,1,3475
11969,2,1,1969
11969,2,0,1969
11970,4,1,3475
11971,0,1,3476
11972,1,1,3476
11973,2,1,3476
11974,4,1,3476
11975,0,1,3477
11976,4,1,1969
11976,4,0,1969
11977,1,1,3477
11978,0,0,1970
11978,0,1,1970
11979,1,0,1970
11979,1,1,1970
11980,2,0,1970
11980,2,1,1970
11981,2,1,3477
11982,4,1,3477
11983,4,0,1970
11983,4,1,1970
11984,4,1,3478
11985,2,1,3479
11986,4,1,3479
11987,0,1,3480
11988,1,1,3480
11989,0,1,1971
11989,0,0,1971
11990,1,0,1971
11990,1,1,1971
11991,2,0,1971
11991,2,1,1971
11992,4,1,3480
11993,4,0,1971
11993,4,1,1971
11994,1,1,3481
11995,1,0,1972
11995,1,1,1972
11996,2,1,1972
11996,2,0,1972
11997,4,1,1972
11997,4,0,1972
11998,0,1,1973
11998,0,0,1973
11999,1,1,1973
11999,1,0,1973
12000,2,1,3481
12001,4,1,3481
12002,0,1,3482
12003,1,1,3482
12004,2,1,3482
12005,2,0,1973
12005,2,1,1973
12006,0,1,3483
12007,4,1,3483
12008,1,1,3484
12009,4,1,3484
12010,4,1,1973
12010,4,0,1973
12011,0,0,1974
12011,0,1,1974
12012,0,1,3485
12013,1,1,3485
12014,2,1,3485
12015,0,1,3486
12016,1,1,3486
12017,0,1,3487
12018,1,0,1974
12018,1,1,1974
12019,1,1,3487
12020,4,1,3487
